Code Range,CCS,CCS Label
'50120-50120',103,Nephrotomy and nephrostomy
'50125-50125',103,Nephrotomy and nephrostomy
'50130-50130',103,Nephrotomy and nephrostomy
'50135-50135',103,Nephrotomy and nephrostomy
'50432-50437',103,Nephrotomy and nephrostomy
'52334-52334',103,Nephrotomy and nephrostomy
'50220-50220',104,"Nephrectomy, partial or complete"
'50225-50225',104,"Nephrectomy, partial or complete"
'50230-50230',104,"Nephrectomy, partial or complete"
'50234-50234',104,"Nephrectomy, partial or complete"
'50236-50236',104,"Nephrectomy, partial or complete"
'50240-50240',104,"Nephrectomy, partial or complete"
'50300-50300',104,"Nephrectomy, partial or complete"
'50320-50320',104,"Nephrectomy, partial or complete"
'50323-50323',104,"Nephrectomy, partial or complete"
'50325-50325',104,"Nephrectomy, partial or complete"
'50327-50329',104,"Nephrectomy, partial or complete"
'50340-50340',104,"Nephrectomy, partial or complete"
'50370-50370',104,"Nephrectomy, partial or complete"
'50543-50543',104,"Nephrectomy, partial or complete"
'50545-50548',104,"Nephrectomy, partial or complete"
'50360-50360',105,Kidney transplant
'50365-50365',105,Kidney transplant
'50380-50380',105,Kidney transplant
'S2065-S2065',105,Kidney transplant
'0548T-0548T',106,Genitourinary incontinence procedures
'0549T-0549T',106,Genitourinary incontinence procedures
'0550T-0550T',106,Genitourinary incontinence procedures
'0551T-0551T',106,Genitourinary incontinence procedures
'51715-51715',106,Genitourinary incontinence procedures
'51840-51841',106,Genitourinary incontinence procedures
'51845-51845',106,Genitourinary incontinence procedures
'51990-51990',106,Genitourinary incontinence procedures
'51992-51992',106,Genitourinary incontinence procedures
'53440-53440',106,Genitourinary incontinence procedures
'53442-53442',106,Genitourinary incontinence procedures
'53445-53445',106,Genitourinary incontinence procedures
'53447-53449',106,Genitourinary incontinence procedures
'57220-57220',106,Genitourinary incontinence procedures
'57287-57288',106,Genitourinary incontinence procedures
'50590-50590',107,"Extracorporeal lithotripsy, urinary"
'52353-52353',107,"Extracorporeal lithotripsy, urinary"
'52356-52356',107,"Extracorporeal lithotripsy, urinary"
'S0400-S0400',107,"Extracorporeal lithotripsy, urinary"
'51701-51703',108,Indwelling catheter
'0499T-0499T',109,Procedures on the urethra
'0596T-0596T',109,Procedures on the urethra
'0597T-0597T',109,Procedures on the urethra
'52270-52270',109,Procedures on the urethra
'52275-52275',109,Procedures on the urethra
'52277-52277',109,Procedures on the urethra
'52281-52283',109,Procedures on the urethra
'52285-52285',109,Procedures on the urethra
'52290-52290',109,Procedures on the urethra
'52400-52400',109,Procedures on the urethra
'52441-52442',109,Procedures on the urethra
'53000-53000',109,Procedures on the urethra
'53010-53010',109,Procedures on the urethra
'53020-53020',109,Procedures on the urethra
'53025-53025',109,Procedures on the urethra
'53040-53040',109,Procedures on the urethra
'53060-53060',109,Procedures on the urethra
'53210-53210',109,Procedures on the urethra
'53215-53215',109,Procedures on the urethra
'53220-53220',109,Procedures on the urethra
'53230-53230',109,Procedures on the urethra
'53235-53235',109,Procedures on the urethra
'53240-53240',109,Procedures on the urethra
'53250-53250',109,Procedures on the urethra
'53260-53260',109,Procedures on the urethra
'53265-53265',109,Procedures on the urethra
'53270-53270',109,Procedures on the urethra
'53275-53275',109,Procedures on the urethra
'53400-53400',109,Procedures on the urethra
'53405-53405',109,Procedures on the urethra
'53410-53410',109,Procedures on the urethra
'53415-53415',109,Procedures on the urethra
'53420-53420',109,Procedures on the urethra
'53425-53425',109,Procedures on the urethra
'53430-53431',109,Procedures on the urethra
'53444-53444',109,Procedures on the urethra
'53446-53446',109,Procedures on the urethra
'53450-53450',109,Procedures on the urethra
'53460-53460',109,Procedures on the urethra
'53500-53500',109,Procedures on the urethra
'53502-53502',109,Procedures on the urethra
'53505-53505',109,Procedures on the urethra
'53510-53510',109,Procedures on the urethra
'53515-53515',109,Procedures on the urethra
'53520-53520',109,Procedures on the urethra
'53600-53601',109,Procedures on the urethra
'53605-53605',109,Procedures on the urethra
'53620-53621',109,Procedures on the urethra
'53660-53661',109,Procedures on the urethra
'53665-53665',109,Procedures on the urethra
'53855-53855',109,Procedures on the urethra
'53860-53860',109,Procedures on the urethra
'54308-54308',109,Procedures on the urethra
'54312-54312',109,Procedures on the urethra
'54316-54316',109,Procedures on the urethra
'54318-54318',109,Procedures on the urethra
'57310-57311',109,Procedures on the urethra
'50200-50200',110,Other diagnostic procedures of urinary tract
'50205-50205',110,Other diagnostic procedures of urinary tract
'50549-50549',110,Other diagnostic procedures of urinary tract
'51999-51999',110,Other diagnostic procedures of urinary tract
'P9612-P9612',110,Other diagnostic procedures of urinary tract
'P9615-P9615',110,Other diagnostic procedures of urinary tract
'50382-50382',111,Other non-OR therapeutic procedures of urinary tract
'50384-50387',111,Other non-OR therapeutic procedures of urinary tract
'50389-50389',111,Other non-OR therapeutic procedures of urinary tract
'50390-50391',111,Other non-OR therapeutic procedures of urinary tract
'50592-50592',111,Other non-OR therapeutic procedures of urinary tract
'50606-50606',111,Other non-OR therapeutic procedures of urinary tract
'50688-50688',111,Other non-OR therapeutic procedures of urinary tract
'50705-50706',111,Other non-OR therapeutic procedures of urinary tract
'51100-51100',111,Other non-OR therapeutic procedures of urinary tract
'51700-51700',111,Other non-OR therapeutic procedures of urinary tract
'51705-51705',111,Other non-OR therapeutic procedures of urinary tract
'51710-51710',111,Other non-OR therapeutic procedures of urinary tract
'52265-52265',111,Other non-OR therapeutic procedures of urinary tract
'53899-53899',111,Other non-OR therapeutic procedures of urinary tract
'50250-50250',112,Other OR therapeutic procedures of urinary tract
'50280-50280',112,Other OR therapeutic procedures of urinary tract
'50290-50290',112,Other OR therapeutic procedures of urinary tract
'50400-50400',112,Other OR therapeutic procedures of urinary tract
'50405-50405',112,Other OR therapeutic procedures of urinary tract
'50500-50500',112,Other OR therapeutic procedures of urinary tract
'50520-50520',112,Other OR therapeutic procedures of urinary tract
'50525-50526',112,Other OR therapeutic procedures of urinary tract
'50540-50542',112,Other OR therapeutic procedures of urinary tract
'50544-50544',112,Other OR therapeutic procedures of urinary tract
'50557-50557',112,Other OR therapeutic procedures of urinary tract
'50562-50562',112,Other OR therapeutic procedures of urinary tract
'50575-50576',112,Other OR therapeutic procedures of urinary tract
'50593-50593',112,Other OR therapeutic procedures of urinary tract
'50600-50600',112,Other OR therapeutic procedures of urinary tract
'50610-50610',112,Other OR therapeutic procedures of urinary tract
'50620-50620',112,Other OR therapeutic procedures of urinary tract
'50630-50630',112,Other OR therapeutic procedures of urinary tract
'50650-50650',112,Other OR therapeutic procedures of urinary tract
'50660-50660',112,Other OR therapeutic procedures of urinary tract
'50700-50700',112,Other OR therapeutic procedures of urinary tract
'50715-50715',112,Other OR therapeutic procedures of urinary tract
'50722-50722',112,Other OR therapeutic procedures of urinary tract
'50725-50725',112,Other OR therapeutic procedures of urinary tract
'50727-50728',112,Other OR therapeutic procedures of urinary tract
'50740-50740',112,Other OR therapeutic procedures of urinary tract
'50750-50750',112,Other OR therapeutic procedures of urinary tract
'50760-50760',112,Other OR therapeutic procedures of urinary tract
'50770-50770',112,Other OR therapeutic procedures of urinary tract
'50780-50780',112,Other OR therapeutic procedures of urinary tract
'50782-50783',112,Other OR therapeutic procedures of urinary tract
'50785-50785',112,Other OR therapeutic procedures of urinary tract
'50800-50800',112,Other OR therapeutic procedures of urinary tract
'50810-50810',112,Other OR therapeutic procedures of urinary tract
'50815-50815',112,Other OR therapeutic procedures of urinary tract
'50820-50820',112,Other OR therapeutic procedures of urinary tract
'50825-50825',112,Other OR therapeutic procedures of urinary tract
'50830-50830',112,Other OR therapeutic procedures of urinary tract
'50840-50840',112,Other OR therapeutic procedures of urinary tract
'50845-50845',112,Other OR therapeutic procedures of urinary tract
'50860-50860',112,Other OR therapeutic procedures of urinary tract
'50900-50900',112,Other OR therapeutic procedures of urinary tract
'50920-50920',112,Other OR therapeutic procedures of urinary tract
'50930-50930',112,Other OR therapeutic procedures of urinary tract
'50940-50940',112,Other OR therapeutic procedures of urinary tract
'50945-50945',112,Other OR therapeutic procedures of urinary tract
'50949-50949',112,Other OR therapeutic procedures of urinary tract
'51020-51020',112,Other OR therapeutic procedures of urinary tract
'51030-51030',112,Other OR therapeutic procedures of urinary tract
'51040-51040',112,Other OR therapeutic procedures of urinary tract
'51045-51045',112,Other OR therapeutic procedures of urinary tract
'51050-51050',112,Other OR therapeutic procedures of urinary tract
'51060-51060',112,Other OR therapeutic procedures of urinary tract
'51065-51065',112,Other OR therapeutic procedures of urinary tract
'51080-51080',112,Other OR therapeutic procedures of urinary tract
'51101-51102',112,Other OR therapeutic procedures of urinary tract
'51500-51500',112,Other OR therapeutic procedures of urinary tract
'51520-51520',112,Other OR therapeutic procedures of urinary tract
'51525-51525',112,Other OR therapeutic procedures of urinary tract
'51530-51530',112,Other OR therapeutic procedures of urinary tract
'51535-51535',112,Other OR therapeutic procedures of urinary tract
'51550-51550',112,Other OR therapeutic procedures of urinary tract
'51555-51555',112,Other OR therapeutic procedures of urinary tract
'51565-51565',112,Other OR therapeutic procedures of urinary tract
'51570-51570',112,Other OR therapeutic procedures of urinary tract
'51575-51575',112,Other OR therapeutic procedures of urinary tract
'51580-51580',112,Other OR therapeutic procedures of urinary tract
'51585-51585',112,Other OR therapeutic procedures of urinary tract
'51590-51590',112,Other OR therapeutic procedures of urinary tract
'51595-51597',112,Other OR therapeutic procedures of urinary tract
'51800-51800',112,Other OR therapeutic procedures of urinary tract
'51820-51820',112,Other OR therapeutic procedures of urinary tract
'51860-51860',112,Other OR therapeutic procedures of urinary tract
'51865-51865',112,Other OR therapeutic procedures of urinary tract
'51880-51880',112,Other OR therapeutic procedures of urinary tract
'51900-51900',112,Other OR therapeutic procedures of urinary tract
'51920-51920',112,Other OR therapeutic procedures of urinary tract
'51940-51940',112,Other OR therapeutic procedures of urinary tract
'51960-51960',112,Other OR therapeutic procedures of urinary tract
'51980-51980',112,Other OR therapeutic procedures of urinary tract
'52250-52250',112,Other OR therapeutic procedures of urinary tract
'52260-52260',112,Other OR therapeutic procedures of urinary tract
'52287-52287',112,Other OR therapeutic procedures of urinary tract
'52317-52318',112,Other OR therapeutic procedures of urinary tract
'52327-52327',112,Other OR therapeutic procedures of urinary tract
'52355-52355',112,Other OR therapeutic procedures of urinary tract
'53080-53080',112,Other OR therapeutic procedures of urinary tract
'53085-53085',112,Other OR therapeutic procedures of urinary tract
'57320-57320',112,Other OR therapeutic procedures of urinary tract
'57330-57330',112,Other OR therapeutic procedures of urinary tract
'C9746-C9746',112,Other OR therapeutic procedures of urinary tract
'0421T-0421T',113,Transurethral resection of prostate (TURP)
'0582T-0582T',113,Transurethral resection of prostate (TURP)
'52601-52601',113,Transurethral resection of prostate (TURP)
'52630-52630',113,Transurethral resection of prostate (TURP)
'53850-53850',113,Transurethral resection of prostate (TURP)
'53852-53852',113,Transurethral resection of prostate (TURP)
'53854-53854',113,Transurethral resection of prostate (TURP)
'C9748-C9748',113,Transurethral resection of prostate (TURP)
'55801-55801',114,Open prostatectomy
'55810-55810',114,Open prostatectomy
'55812-55812',114,Open prostatectomy
'55815-55815',114,Open prostatectomy
'55821-55821',114,Open prostatectomy
'55831-55831',114,Open prostatectomy
'55840-55840',114,Open prostatectomy
'55842-55842',114,Open prostatectomy
'55845-55845',114,Open prostatectomy
'55866-55866',114,Open prostatectomy
'55873-55873',114,Open prostatectomy
'54150-54150',115,Circumcision
'54160-54161',115,Circumcision
'54163-54163',115,Circumcision
'0443T-0443T',116,"Diagnostic procedures, male genital"
'54100-54100',116,"Diagnostic procedures, male genital"
'54105-54105',116,"Diagnostic procedures, male genital"
'54231-54231',116,"Diagnostic procedures, male genital"
'54235-54235',116,"Diagnostic procedures, male genital"
'54240-54240',116,"Diagnostic procedures, male genital"
'54250-54250',116,"Diagnostic procedures, male genital"
'54500-54500',116,"Diagnostic procedures, male genital"
'54505-54505',116,"Diagnostic procedures, male genital"
'54699-54699',116,"Diagnostic procedures, male genital"
'54800-54800',116,"Diagnostic procedures, male genital"
'54865-54865',116,"Diagnostic procedures, male genital"
'55110-55110',116,"Diagnostic procedures, male genital"
